cntry,region,four_region,rw_order,paed_age_cutoff,inc_time_tmc,type,elpd,crps,mae,rmse,ppd_0.500,ppd_0.800,ppd_0.950,spec
BDI,ESA,Eastern,2,10,FALSE,MMC coverage,208.38114242767955,61.64997291618455,0.1495715083343284,0.19525963032508967,0.6308243727598566,0.8602150537634409,0.966547192353644,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BDI,ESA,Eastern,2,10,FALSE,TMC coverage,83.11922715271238,31.11489932265097,0.07822430326214289,0.11780263842174613,0.7598566308243727,0.9080047789725209,0.974910394265233,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BDI,ESA,Eastern,2,10,TRUE,MC coverage,288.01255844019755,63.38628863633015,0.15570061173600583,0.20329820699633083,0.5949820788530465,0.8554360812425329,0.966547192353644,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BDI,ESA,Eastern,2,10,TRUE,MMC coverage,200.87789480850088,58.297359031310314,0.1416366413831468,0.18602656619172425,0.6164874551971327,0.8566308243727598,0.966547192353644,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BDI,ESA,Eastern,2,10,TRUE,TMC coverage,87.13466363169665,30.10109569709736,0.0803420331320349,0.12575508153021112,0.7789725209080047,0.923536439665472,0.978494623655914,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BDI,ESA,Eastern,2,Inf,FALSE,MC coverage,290.5862298365505,69.31880002724417,0.1622238606617065,0.20751721400555703,0.5913978494623656,0.8339307048984468,0.965352449223417,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BDI,ESA,Eastern,2,Inf,FALSE,MMC coverage,207.2462194430582,61.68218695299281,0.1494577492216993,0.1950739600859238,0.6284348864994026,0.8614097968936678,0.96415770609319,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BDI,ESA,Eastern,2,Inf,FALSE,TMC coverage,83.34001039349228,31.23435337416491,0.07846800617107226,0.11820406764601732,0.7610513739545998,0.9080047789725209,0.972520908004779,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BDI,ESA,Eastern,2,Inf,TRUE,MC coverage,285.28550557124726,63.266231116992266,0.1546445601372481,0.20187829932361423,0.5913978494623656,0.8494623655913979,0.965352449223417,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BDI,ESA,Eastern,2,Inf,TRUE,MMC coverage,198.0289211353067,57.92815093995959,0.14026340704949547,0.18429610653801665,0.6129032258064516,0.8578255675029869,0.967741935483871,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BDI,ESA,Eastern,2,Inf,TRUE,TMC coverage,87.25658443594057,29.733745745122427,0.07963379439703673,0.1250576838583612,0.7825567502986858,0.927120669056153,0.985663082437276,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,0,10,FALSE,MC coverage,1359.4256163402376,58.23153474786113,0.06558163939195566,0.1027995065574228,0.8322894919972165,0.8921363952679193,0.9526791927627,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,0,10,FALSE,MMC coverage,205.0227785845794,113.35665311239528,0.15148863915253435,0.2132170939694093,0.7077244258872651,0.8698677800974252,0.9478079331941544,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,0,10,FALSE,TMC coverage,1154.4028377556583,142.4962115280708,0.18334344835020597,0.24524424584491555,0.6492693110647182,0.8399443284620738,0.9380654140570632,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,0,10,TRUE,MC coverage,1363.4760380353864,58.3819204916801,0.06438713117631567,0.09965767125262358,0.8288100208768268,0.8865692414752957,0.9471120389700766,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,0,10,TRUE,MMC coverage,210.57752167866911,117.3860314339758,0.15625453596487762,0.21865684952465,0.7070285316631872,0.8643006263048016,0.9436325678496869,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,0,10,TRUE,TMC coverage,1152.8985163567172,145.74767105435598,0.18707098400532252,0.2494107112146603,0.6541405706332637,0.8399443284620738,0.930410577592206,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,0,Inf,FALSE,MC coverage,1359.2519066265145,58.11072832506295,0.06574016554625232,0.1035361212069868,0.8295059151009047,0.8907446068197634,0.9512874043145442,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,0,Inf,FALSE,MMC coverage,206.2266849857896,111.4892033219513,0.15139565659414508,0.21426337805552015,0.7098121085594989,0.8816979819067502,0.9526791927627,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,0,Inf,FALSE,TMC coverage,1153.0252216407248,141.00214487300346,0.18339840485460995,0.24623083286130765,0.6638830897703549,0.8517745302713987,0.9394572025052192,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,1,10,FALSE,MC coverage,1359.4117343671296,58.11609910412812,0.06552747890924723,0.1028645715039785,0.8315935977731385,0.8907446068197634,0.9519832985386222,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,1,10,FALSE,MMC coverage,205.32972661359548,113.13281820417808,0.15134788795179324,0.21316442355635828,0.7077244258872651,0.8698677800974252,0.9498956158663884,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,1,10,FALSE,TMC coverage,1154.082007753534,142.01152720582783,0.18294283165369368,0.24487822909282148,0.6506610995128741,0.8462073764787752,0.9331941544885176,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,1,10,TRUE,MC coverage,1381.0661643742385,64.35974817407399,0.06341928281458484,0.09002303150416734,0.825330549756437,0.8698677800974252,0.9359777313848296,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,1,10,TRUE,MMC coverage,219.97616340308193,118.41701996458347,0.16031949676705995,0.22446905941075887,0.7112038970076549,0.8698677800974252,0.9450243562978428,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,1,10,TRUE,TMC coverage,1161.0900009711563,148.47660881006342,0.1899603530415941,0.2529878097465709,0.6610995128740431,0.8441196938065414,0.929714683368128,"rw_order = 1, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,1,Inf,FALSE,MC coverage,1359.4222674720932,58.13186985879635,0.06572029780004879,0.10347007241735168,0.8322894919972165,0.8935281837160751,0.9519832985386222,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,1,Inf,FALSE,MMC coverage,205.4170910728009,111.54794146787484,0.15111709582192326,0.21396215192481385,0.7118997912317327,0.8796102992345164,0.9575504523312456,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,1,Inf,FALSE,TMC coverage,1154.0051763992922,141.18068068951987,0.18312514220522016,0.2458370304988345,0.6659707724425887,0.848990953375087,0.940848990953375,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,1,Inf,TRUE,MC coverage,1437,105.62483304148635,0.07350371123276714,0.07350371123276714,0.789839944328462,0.789839944328462,0.789839944328462,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,1,Inf,TRUE,MMC coverage,571.9079180843199,321.8876115170398,0.4150564705958146,0.5236734338363563,0.9151009046624912,0.9151009046624912,0.9151009046624912,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,1,Inf,TRUE,TMC coverage,865.0920819156801,335.5933009037087,0.4245941806770039,0.5240446052466646,0.8963117606123869,0.8963117606123869,0.8963117606123869,"rw_order = 1, paed_age_cutoff = Inf, inc_time_tmc = TRUE"
BEN,WCA,Western,2,10,FALSE,MC coverage,1359.6086025550717,58.01193528176145,0.06538512588782995,0.10244959131713433,0.8329853862212944,0.8900487125956854,0.954070981210856,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,2,10,FALSE,MMC coverage,205.84620396834256,113.36203740224244,0.15169341827122437,0.21356766728896132,0.708420320111343,0.8691718858733473,0.9498956158663884,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,2,10,FALSE,TMC coverage,1153.762398586729,142.36945144476695,0.18334414027733695,0.2453089947623842,0.6506610995128741,0.8399443284620738,0.9352818371607516,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BEN,WCA,Western,2,10,TRUE,MC coverage,1363.1854245140348,58.09064804246262,0.06472114209502985,0.10105741182350066,0.8350730688935282,0.8886569241475296,0.9485038274182324,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,2,10,TRUE,MMC coverage,211.23657352578624,116.37990449673268,0.1556537640968628,0.21815029711924017,0.7070285316631872,0.8615170494084899,0.9464161447459986,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,2,10,TRUE,TMC coverage,1151.9488509882488,145.28656571516944,0.1866934783186475,0.24899049018230987,0.6499652052887961,0.837160751565762,0.931106471816284,"rw_order = 2, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BEN,WCA,Western,2,Inf,FALSE,MC coverage,1359.8348029162112,58.22230334410927,0.06567668455666684,0.10314004092838563,0.8315935977731385,0.8914405010438413,0.9505915100904664,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,2,Inf,FALSE,MMC coverage,205.7285731942463,111.53597259810373,0.15134447639226614,0.21436769714314025,0.7098121085594989,0.8810020876826722,0.9554627696590118,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BEN,WCA,Western,2,Inf,FALSE,TMC coverage,1154.1062297219648,141.1554994575926,0.183313744254681,0.24616108701815295,0.6604036186499652,0.8496868475991649,0.942240779401531,"rw_order = 2, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
BFA,WCA,Western,0,10,FALSE,MC coverage,168.5400173105492,63.7786075910109,0.3612014471256794,0.3758996105032321,0.32142857142857145,0.4540816326530612,0.6581632653061225,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,0,10,FALSE,MMC coverage,64.75491315577784,24.97777341470941,0.2153911041330167,0.2810561902439512,0.41836734693877553,0.5663265306122449,0.7142857142857143,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,0,10,FALSE,TMC coverage,103.78510415477132,36.92101004780051,0.27998838039617757,0.33148335985997773,0.32653061224489793,0.5969387755102041,0.7704081632653061,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = FALSE"
BFA,WCA,Western,0,10,TRUE,MC coverage,166.94842214933453,61.91577908508387,0.35474965840972505,0.3713577936556986,0.3112244897959184,0.5051020408163265,0.6479591836734694,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,0,10,TRUE,MMC coverage,63.13101668170111,24.738963169756076,0.21369774437945377,0.27966622566464217,0.4030612244897959,0.5714285714285714,0.7295918367346939,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,0,10,TRUE,TMC coverage,103.81740546763342,37.33822868908132,0.2824872613648148,0.33469563607562364,0.3163265306122449,0.5561224489795918,0.7602040816326531,"rw_order = 0, paed_age_cutoff = 10, inc_time_tmc = TRUE"
BFA,WCA,Western,0,Inf,FALSE,MC coverage,168.33174041969758,63.499383930340265,0.3598547135040931,0.37455047438713346,0.34183673469387754,0.4846938775510204,0.673469387755102,"rw_order = 0, paed_age_cutoff = Inf, inc_time_tmc = FALSE"
