cntry,rw_order,paed_age_cutoff,inc_time_tmc,logsigma_time_mmc,logsigma_agetime_mmc,logsigma_spacetime_mmc,ids
TCD,2,Inf,TRUE,-0.5,-1,-4.5,NA
TCD,2,Inf,TRUE,-0.5,-1,-3,NA
TCD,2,Inf,TRUE,-0.5,-1,-1.5,NA
TCD,2,Inf,TRUE,-0.5,0.5,-6,NA
TCD,2,Inf,TRUE,-0.5,0.5,-4.5,NA
TCD,2,Inf,TRUE,-0.5,0.5,-3,NA
TCD,2,Inf,TRUE,-0.5,0.5,-1.5,NA
TCD,2,Inf,TRUE,1,-4,-6,NA
TCD,2,Inf,TRUE,1,-4,-4.5,NA
TCD,2,Inf,TRUE,1,-4,-3,NA
TCD,2,Inf,TRUE,1,-4,-1.5,NA
TCD,2,Inf,TRUE,1,-2.5,-6,NA
TCD,2,Inf,TRUE,1,-2.5,-4.5,NA
TCD,2,Inf,TRUE,1,-2.5,-3,NA
TCD,2,Inf,TRUE,1,-2.5,-1.5,NA
TCD,2,Inf,TRUE,1,-1,-6,NA
TCD,2,Inf,TRUE,1,-1,-4.5,NA
TCD,2,Inf,TRUE,1,-1,-3,NA
TCD,2,Inf,TRUE,1,-1,-1.5,NA
TCD,2,Inf,TRUE,1,0.5,-6,NA
TCD,2,Inf,TRUE,1,0.5,-4.5,NA
TCD,2,Inf,TRUE,1,0.5,-3,NA
TCD,2,Inf,TRUE,1,0.5,-1.5,NA
TCD,2,Inf,TRUE,2.5,-4,-6,NA
TCD,2,Inf,TRUE,2.5,-4,-4.5,NA
TCD,2,Inf,TRUE,2.5,-4,-3,NA
TCD,2,Inf,TRUE,2.5,-4,-1.5,NA
TCD,2,Inf,TRUE,2.5,-2.5,-6,NA
TCD,2,Inf,TRUE,2.5,-2.5,-4.5,NA
TCD,2,Inf,TRUE,2.5,-2.5,-3,NA
TCD,2,Inf,TRUE,2.5,-2.5,-1.5,NA
TCD,2,Inf,TRUE,2.5,-1,-6,NA
TCD,2,Inf,TRUE,2.5,-1,-4.5,NA
TCD,2,Inf,TRUE,2.5,-1,-3,NA
TCD,2,Inf,TRUE,2.5,-1,-1.5,NA
TCD,2,Inf,TRUE,2.5,0.5,-6,NA
TCD,2,Inf,TRUE,2.5,0.5,-4.5,NA
TCD,2,Inf,TRUE,2.5,0.5,-3,NA
TCD,2,Inf,TRUE,2.5,0.5,-1.5,NA
